brand,description,image_urls,images,imgname,material,name,origin,price 
,"Mesh shift dress from Which We Want. Dainty floral print. Crew neckline. Short sleeves. Attached slip lining. Short-thigh length. 

• Mesh
• 100% polyester
• Hand wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe55cc1b9/products/WQCD100094/WQCD100094_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1501434c/products/WQCD100094/WQCD100094_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw06f44013/products/WQCD100094/WQCD100094_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe63bd0a9/products/WQCD100094/WQCD100094_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe55cc1b9/products/WQCD100094/WQCD100094_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/13797da178056da501c00bbb3c822aa4e34d04f3.jpg', 'checksum': 'd006579f8e135b9356beb77db0ce0a5c'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1501434c/products/WQCD100094/WQCD100094_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/59654730117c6241a9ba94f3bd2e1488066fa3ea.jpg', 'checksum': '761dae06d6c3fab635143ac52fc3325f'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw06f44013/products/WQCD100094/WQCD100094_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/7a3a4e72ee5ae9c438cc7952e5604827a7511a26.jpg', 'checksum': 'b35acc3e5e4370841809d84d738a55dd'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe63bd0a9/products/WQCD100094/WQCD100094_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/a89f9149926a347d5fde5b8679b29aa851973fce.jpg', 'checksum': 'e5e61225fe2cd4f3fbd09ad181b50262'}]",,,,,
,"Bright tee from Vault by Vans. Seamless body. Ribbed crew neckline. Short sleeves. Small printed logo at chest; large 'thumbs up' print at back. Straight hem. 

• Jersey
• 100% cotton
• Machine wash
• Made in Mexico","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd46ae5ae/products/W107461/W107461_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dweefb6dac/products/W107461/W107461_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6dc13c00/products/W107461/W107461_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcd42021d/products/W107461/W107461_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd46ae5ae/products/W107461/W107461_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/c875686f716f3b954ea5cb745ec2b837f58b73af.jpg', 'checksum': 'bd7a5f51392c6ff8ce1a02b460d4f694'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dweefb6dac/products/W107461/W107461_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/179faae8e10883d94d03919b15f12e6cf9b70f83.jpg', 'checksum': '3de03c3204db96606f3c148b29b95d61'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6dc13c00/products/W107461/W107461_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/234ae403430eadf74e644d2fd80aab0a975ac8c6.jpg', 'checksum': 'f839c7bca86c06b77e2b3d2a2faccd07'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcd42021d/products/W107461/W107461_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/d12055ecc4fdc454492c2acf468ee548da3aeeae.jpg', 'checksum': 'e810fc78ab6288716faf7e6653bd7de4'}]",,,,,
,"Striped top from Pleats Please by Issey Miyake. Allover tight vertical pleats with subtle flat ribs. Signature geometric construction. Round neckline. Long sleeves. Straight hem.

• Plissé
• 100% polyester
• Machine wash cold, line dry
• Made in Japan","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwffe78769/products/W108070/W108070_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwac6eec6b/products/W108070/W108070_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw13ea358f/products/W108070/W108070_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcbeef35b/products/W108070/W108070_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwffe78769/products/W108070/W108070_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/b4c39c84831615d5d9e06b6bac059453661693c0.jpg', 'checksum': '834cf86288109420e0983eae55f21ebe'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwac6eec6b/products/W108070/W108070_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/1f33be60e8eabdb3a0b35a7cd5d4aa9edc20796e.jpg', 'checksum': '8ade305f095d04bb40dafdf3fdcb62a9'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw13ea358f/products/W108070/W108070_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/10701a851348f56d23c94a1912b79e4d14f43312.jpg', 'checksum': 'c260bf4a74d4b4d94ac9b4e2e25e85b3'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcbeef35b/products/W108070/W108070_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/1b44667cbe339be21ae93f784581ad909d28e8e6.jpg', 'checksum': '599c03f710e74eee3d5a9bf799402e6c'}]",,,,,
,"""Woven blazer from Stelen. Notch lapel. Padded shoulders. Three-button cuffs. Single-button front closure. Vented back hem. Lined. 

• Poly Weave
• 90% polyester, 10% rayon
• 100% polyester 
• Hand wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb13dcd34/products/WQCD100073/WQCD100073_191008_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2c3cc7a4/products/WQCD100073/WQCD100073_191008_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9dcbfcd5/products/WQCD100073/WQCD100073_191008_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw8277527c/products/WQCD100073/WQCD100073_191008_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb13dcd34/products/WQCD100073/WQCD100073_191008_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/6f5d0dab68f084987bb0a770fe780df16f09ef0c.jpg', 'checksum': 'd1a92cff5bba41dc0b29ff02d2e1ef10'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw2c3cc7a4/products/WQCD100073/WQCD100073_191008_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/f473011cd1835ef9f4d286ef273c3a7dd56452bb.jpg', 'checksum': 'e4a2f28d96dc878e02183d34e57d9ac1'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9dcbfcd5/products/WQCD100073/WQCD100073_191008_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/c7e802daaf24a73c2985238993b8abca0c06d05d.jpg', 'checksum': '1db511638c84710038ddc225bea8a292'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw8277527c/products/WQCD100073/WQCD100073_191008_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/0407bf8491775305aedec7c0899e26365149669c.jpg', 'checksum': '829481f39ef32cec2c0e9539fc0a3482'}]",,,,,
,"Active agent concentrate couperose from Susanne Kaufmann. Formulated with brown algae, red algae and caffeine to reduce irritation and skin redness, improve structure of vessels in skin and make skin resistant to external irritations; precious shea butter cares for dry, barrier-damaged skin. Glass vessel. 

HOW TO USE: Apply in morning and evening to affected skin areas.

• 1 fl. oz.
• Made in Austria 

NOTE: See sizing tab for ingredient information.","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw06544d3a/products/WPF10019/WPF10019_191011_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6b013c87/products/WPF10019/WPF10019_191011_NS_TT_2.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw06544d3a/products/WPF10019/WPF10019_191011_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/fd8f3a1850d99d9659438cd678b7f2e602d8d70f.jpg', 'checksum': 'e105e5acf63f73229ccf9f602ffcea9c'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6b013c87/products/WPF10019/WPF10019_191011_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/74fcc34992b6b305edabbbd0e62a661c3bb8fcf0.jpg', 'checksum': '60ba1f26ba43a08ee8c8d79d32aecc86'}]",,,,,
,"Cropped faux fur jacket from Which We Want. Spread collar. Slightly dropped shoulders. Long sleeves. Front zip closure with circle pull. Vertical front slash pockets. Straight hem. Contrast white stripe details at sleeves and hem. Ribbed trim. Fully lined. 

• Faux Fur
• 100% polyester
• Dry clean
• Imported","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw099e9fa6/products/W103503/W103503_191008_NS_OF_RESHOOT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5603b294/products/W103503/W103503_191008_NS_OF_RESHOOT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwda7ca35b/products/W103503/W103503_191008_NS_OF_RESHOOT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw45364803/products/W103503/W103503_191008_NS_OF_RESHOOT_1.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw099e9fa6/products/W103503/W103503_191008_NS_OF_RESHOOT_2.jpg?sw=600&q=70', 'path': 'full/0fcea3df85a0277e1a53b59bbad43eb08a7e7695.jpg', 'checksum': '5e834a5b4c7e45488765c7e45a277f39'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5603b294/products/W103503/W103503_191008_NS_OF_RESHOOT_3.jpg?sw=600&q=70', 'path': 'full/3e35481d633164eaf0c79f2b147d67664b2cdd00.jpg', 'checksum': 'fc399cf79cd105f2d454a761fe38829b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwda7ca35b/products/W103503/W103503_191008_NS_OF_RESHOOT_4.jpg?sw=600&q=70', 'path': 'full/1f349da3a6de12d44511ca0266823540c05ad2db.jpg', 'checksum': '9eac5acb9237d459396431edfd115ccc'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw45364803/products/W103503/W103503_191008_NS_OF_RESHOOT_1.jpg?sw=600&q=70', 'path': 'full/afb0feecf90dc69e4d19789d551edf404af7a4f0.jpg', 'checksum': '348c9f916e4201cc97a0d1f2e62ace37'}]",,,,,
,"Insulated plush overcoat from Veda. Crimped faux fur. Shawl collar with high button fastening. Raglan sleeves. Tonal single-button front closure. Front patch pockets. Quilted lining. 

• Faux Fur
• 100% polyester
• Hand wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd9475910/products/WC108172/WC108172_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf402faf7/products/WC108172/WC108172_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw07ca9791/products/WC108172/WC108172_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfec952e9/products/WC108172/WC108172_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwd9475910/products/WC108172/WC108172_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/b1f9e936fb2c8a091e72378a9161f2c838a13d28.jpg', 'checksum': '229ad49b816a99a3de744a56fae33ae2'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf402faf7/products/WC108172/WC108172_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/8bac59ffd1c0c8e8bf0243196187874ec4316fc7.jpg', 'checksum': '583d66ac71bddea28e7f67a2e6445b2c'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw07ca9791/products/WC108172/WC108172_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/432ea84940fad71ab85f3f47639d924aa0159ae3.jpg', 'checksum': '83f7965491ed241d913c89a7a28cd7f0'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfec952e9/products/WC108172/WC108172_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/827cef170a9a804b1d76aa9341a5158ed960db00.jpg', 'checksum': 'fab1640f1f2d49cb1e99190be14829ae'}]",,,,,
,"Long sleeve dress from Pleats Please by Issey Miyake. Allover tight vertical pleats. Round neckline. Compressed detailing at hip. Straight silhouette with straight hem. Unlined. 

• Plissé
• 100% polyester
• Machine wash
• Made in Japan","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4c87ba5e/products/W108069/W108069_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe35937e9/products/W108069/W108069_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5830e4db/products/W108069/W108069_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf7e4b664/products/W108069/W108069_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4c87ba5e/products/W108069/W108069_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/4c97d6fb56b2e9cd5f09f6703edec52068a85759.jpg', 'checksum': '5ac08f42e76397e55fd558113d868de1'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe35937e9/products/W108069/W108069_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/5e77d24e58fe829bcb297a33ae997b990f5569ec.jpg', 'checksum': '97cdc2be47aee13b18165ac0d55ef1f9'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5830e4db/products/W108069/W108069_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/c01008298d8b46550adfa2a765fe8bfb1250ca81.jpg', 'checksum': '93b39588c1a74bf7132fd8c6bd0c470a'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf7e4b664/products/W108069/W108069_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/1ccbf48048ec52a765ee1f082afce3d56cbf74d8.jpg', 'checksum': '710e53f52b20d7aef27160e1f1bf983f'}]",,,,,
,"Tailored one-shoulder dress from Maryam Nassir Zadeh. Plush, animal-print faux fur. Square neckline with single short sleeve at right side. Invisible side zip closure. Contoured seaming. Front slit. Lined. Mid-calf length. 

• Faux Fur
• 64% cotton, 31% viscose
• 100% bemberg lining
• Dry clean
• Made in USA","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw73652719/products/W106866/W106866_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf72d57d3/products/W106866/W106866_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9d75441a/products/W106866/W106866_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4d7e4bc3/products/W106866/W106866_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw73652719/products/W106866/W106866_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/994888eb58b5b85789ce2dc62597c31173ac3c8b.jpg', 'checksum': 'e0f63e76475edd3a50ff99e8c1583af0'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf72d57d3/products/W106866/W106866_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/e82e1b92d987cb17dcaa8bfe8c18a2a23e306ab0.jpg', 'checksum': '1490b5453f24d941e8e59ca78afb6000'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9d75441a/products/W106866/W106866_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/35f49ab607533c935de6bcd940c59e8ab0ba442f.jpg', 'checksum': '503ebb66ac63639efa745cabc1de98fa'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4d7e4bc3/products/W106866/W106866_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/d25538ba412ccc413c36a74f258bac05f115336e.jpg', 'checksum': '3f6aa8159602f2d6ab24d0feb325f922'}]",,,,,
,"Crinkled blouse from Farrow. Lightweight woven fabric. Allover polka dot print. Petite spread collar. Front button closure. Buttoned cuffs. Pintucking at front waist; darted back. Unlined. 

• Poly Weave
• 100% polyester
• Hand wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw7c1820c2/products/WQCD100064/WQCD100064_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw504785a7/products/WQCD100064/WQCD100064_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw77c39f0d/products/WQCD100064/WQCD100064_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw621af846/products/WQCD100064/WQCD100064_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw7c1820c2/products/WQCD100064/WQCD100064_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/c6dc9f1a39e7483c76c34ba117550884794f5316.jpg', 'checksum': '030fc9f753dd70d86259b215d5b0277e'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw504785a7/products/WQCD100064/WQCD100064_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/86627b805eb05b16b1216a56c66b1fcc02ec0cb3.jpg', 'checksum': '2cbd4efd4d1fb78e38920443b37cb9a8'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw77c39f0d/products/WQCD100064/WQCD100064_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/ea18adbf48d37dc836155abb5376e55f9220bc99.jpg', 'checksum': '198e6c65cb7fd08d32bec3f1202bc079'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw621af846/products/WQCD100064/WQCD100064_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/7d549bf935140e152e16acd60fbd21222f3f4ce4.jpg', 'checksum': '400e94bc077900a17d1b529ecd3596d0'}]",,,,,
,"Sleeveless knit top with neck tie detail from Maryam Nassir Zadeh. Sheer fabric. One cap sleeve, one thin strap. Draped foldover neckline. Square back. Straight hem. Ribbed trim.

• Technical Mesh
• 100% polyester 
• Hand wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw050186cd/products/W106868/W106868_191014_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5f06d066/products/W106868/W106868_191014_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6f1105db/products/W106868/W106868_191014_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw48bbb522/products/W106868/W106868_191014_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw050186cd/products/W106868/W106868_191014_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/15b4d2869e3c833b4a0c52530cba06b5799883aa.jpg', 'checksum': '057324903aa119850c858cc6a3f86063'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5f06d066/products/W106868/W106868_191014_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/112b5090ee6676f121a69fc52103384523d1172d.jpg', 'checksum': 'cead1518f85f7eff302c121b6fb3d0f4'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6f1105db/products/W106868/W106868_191014_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/491458e33a7306a50f686c35e6bfcb108f546873.jpg', 'checksum': '0412184d25462b5d7897241c085a85bc'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw48bbb522/products/W106868/W106868_191014_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/4d13872b3bc8a7b95e697e4390906a2ab0bc25ac.jpg', 'checksum': '23caf737ddf193721ca099282554cbeb'}]",,,,,
,"Microsuede pencil skirt from Stelen. Stretch fabric. Elasticized waist. Full-length tonal exposed back zip closure. Darted front waist; curved back yoke. Straight hem. 

• Microsuede 
• 90% polyester, 10% spandex
• Machine wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1b3be8fc/products/WQCD110015/WQCD110015_191008_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9192bf1f/products/WQCD110015/WQCD110015_191008_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3a6d4d0c/products/WQCD110015/WQCD110015_191008_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw92358332/products/WQCD110015/WQCD110015_191008_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw1b3be8fc/products/WQCD110015/WQCD110015_191008_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/9ef96bb2a742e71bf42b733cd66865de5b3e9037.jpg', 'checksum': 'cf23be7d4ff9dfba45f9acccdc299221'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw9192bf1f/products/WQCD110015/WQCD110015_191008_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/03853557dd6fe7ceb6aac803733977ce757563cd.jpg', 'checksum': '002a38dcc935f227838b6290b9731c2b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3a6d4d0c/products/WQCD110015/WQCD110015_191008_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/9950fda3e8115a8d992e6215b48f986829d6341f.jpg', 'checksum': 'c2efb41528ca4201da272391f78366fc'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw92358332/products/WQCD110015/WQCD110015_191008_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/42bfa8d3f6c7e764085bc2a3e2715955e2a720b2.jpg', 'checksum': '3a759057d22fa81e09e5ea4cef6b04cc'}]",,,,,
